non_adjusted_date,run_date,service_id,operator,is_passenger_train,scheduled_arrival,actual_arrival,is_actual,next_day_arrival,origin,destination,was_scheduled_to_stop,stop_status,delay_minutes
2025-01-30,2025-01-30,W25334,Thameslink,True,09:52,09:51,True,False,Horsham,Peterborough,True,CALL,-1
2025-01-30,2025-01-30,W23877,Great Northern,True,10:02,10:01,True,False,London Kings Cross,Letchworth,True,CALL,-1
2025-01-30,2025-01-30,W24000,Great Northern,True,10:05,10:05,True,False,Welwyn Garden City,Moorgate,True,CALL,0
2025-01-30,2025-01-30,W23984,Great Northern,True,10:05,10:05,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-30,2025-01-30,W25331,Thameslink,True,10:06,10:09,True,False,Peterborough,Horsham,True,CALL,3
2025-01-30,2025-01-30,W26131,Thameslink,True,10:07,10:05,True,False,Brighton,Cambridge,True,CALL,-2
2025-01-30,2025-01-30,W23516,Great Northern,True,10:13,10:13,True,False,Cambridge,London Kings Cross,True,CALL,0
2025-01-30,2025-01-30,W23669,Great Northern,True,10:20,10:20,True,False,Moorgate,Stevenage,True,CALL,0
2025-01-30,2025-01-30,W23679,Great Northern,True,10:20,10:20,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-30,2025-01-30,W26143,Thameslink,True,10:21,10:23,True,False,Cambridge,Brighton,True,CALL,2
2025-01-30,2025-01-30,W25338,Thameslink,True,10:22,10:21,True,False,Horsham,Peterborough,True,CALL,-1
2025-01-30,2025-01-30,W23518,Great Northern,True,10:32,10:32,True,False,London Kings Cross,Cambridge,True,CALL,0
2025-01-30,2025-01-30,W23990,Great Northern,True,10:35,10:37,True,False,Moorgate,Welwyn Garden City,True,CALL,2
2025-01-30,2025-01-30,W24006,Great Northern,True,10:35,10:35,True,False,Welwyn Garden City,Moorgate,True,CALL,0
2025-01-30,2025-01-30,W25335,Thameslink,True,10:36,10:40,True,False,Peterborough,Horsham,True,CALL,4
2025-01-30,2025-01-30,W26135,Thameslink,True,10:37,10:35,True,False,Brighton,Cambridge,True,CALL,-2
2025-01-30,2025-01-30,W23520,Great Northern,True,10:43,10:44,True,False,Cambridge,London Kings Cross,True,CALL,1
2025-01-30,2025-01-30,W23675,Great Northern,True,10:50,10:49,True,False,Moorgate,Stevenage,True,CALL,-1
2025-01-30,2025-01-30,W23685,Great Northern,True,10:50,10:50,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-30,2025-01-30,W26148,Thameslink,True,10:51,11:12,True,False,Cambridge,Brighton,True,CALL,21
2025-01-30,2025-01-30,W25342,Thameslink,True,10:52,10:53,True,False,Horsham,Peterborough,True,CALL,1
2025-01-30,2025-01-30,W23879,Great Northern,True,11:02,11:01,True,False,London Kings Cross,Letchworth,True,CALL,-1
2025-01-30,2025-01-30,W24012,Great Northern,True,11:05,11:05,True,False,Welwyn Garden City,Moorgate,True,CALL,0
2025-01-30,2025-01-30,W23996,Great Northern,True,11:05,11:05,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-30,2025-01-30,W25339,Thameslink,True,11:06,11:16,True,False,Peterborough,Horsham,True,CALL,10
2025-01-30,2025-01-30,W26141,Thameslink,True,11:07,11:06,True,False,Brighton,Cambridge,True,CALL,-1
2025-01-30,2025-01-30,W23523,Great Northern,True,11:13,11:22,True,False,Cambridge,London Kings Cross,True,CALL,9
2025-01-30,2025-01-30,W23681,Great Northern,True,11:20,11:20,True,False,Moorgate,Stevenage,True,CALL,0
2025-01-30,2025-01-30,W23692,Great Northern,True,11:21,11:20,True,False,Stevenage,Moorgate,True,CALL,-1
2025-01-30,2025-01-30,W26153,Thameslink,True,11:21,11:26,True,False,Cambridge,Brighton,True,CALL,5
2025-01-30,2025-01-30,W25346,Thameslink,True,11:22,11:21,True,False,Horsham,Peterborough,True,CALL,-1
2025-01-30,2025-01-30,W23525,Great Northern,True,11:32,11:35,True,False,London Kings Cross,Cambridge,True,CALL,3
2025-01-30,2025-01-30,W24018,Great Northern,True,11:35,11:35,True,False,Welwyn Garden City,Moorgate,True,CALL,0
2025-01-30,2025-01-30,W24002,Great Northern,True,11:35,11:34,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-30,2025-01-30,W25343,Thameslink,True,11:36,11:41,True,False,Peterborough,Horsham,True,CALL,5
2025-01-30,2025-01-30,W26145,Thameslink,True,11:37,11:37,True,False,Brighton,Cambridge,True,CALL,0
2025-01-30,2025-01-30,W23527,Great Northern,True,11:43,11:44,True,False,Cambridge,London Kings Cross,True,CALL,1
2025-01-30,2025-01-30,W23687,Great Northern,True,11:50,11:49,True,False,Moorgate,Stevenage,True,CALL,-1
2025-01-30,2025-01-30,W23697,Great Northern,True,11:50,11:50,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-30,2025-01-30,W26158,Thameslink,True,11:51,11:52,True,False,Cambridge,Brighton,True,CALL,1
2025-01-30,2025-01-30,W25350,Thameslink,True,11:52,11:50,True,False,Horsham,Peterborough,True,CALL,-2
2025-01-30,2025-01-30,W23881,Great Northern,True,12:02,12:01,True,False,London Kings Cross,Letchworth,True,CALL,-1
2025-01-30,2025-01-30,W24024,Great Northern,True,12:05,12:05,True,False,Welwyn Garden City,Moorgate,True,CALL,0
2025-01-30,2025-01-30,W24008,Great Northern,True,12:05,12:04,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-30,2025-01-30,W25347,Thameslink,True,12:06,12:19,True,False,Peterborough,Horsham,True,CALL,13
2025-01-30,2025-01-30,W26151,Thameslink,True,12:10,12:05,True,False,Brighton,Letchworth,True,CALL,-5
2025-01-30,2025-01-30,W23920,Great Northern,True,12:13,12:56,True,False,Letchworth,London Kings Cross,True,CALL,43
2025-01-30,2025-01-30,W26163,Thameslink,True,12:20,12:53,True,False,Cambridge,Brighton,True,CALL,33
2025-01-30,2025-01-30,W23703,Great Northern,True,12:20,12:20,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-30,2025-01-30,W23693,Great Northern,True,12:20,12:23,True,False,Moorgate,Stevenage,True,CALL,3
2025-01-30,2025-01-30,W25354,Thameslink,True,12:22,12:23,True,False,Horsham,St Neots,True,CALL,1
2025-01-30,2025-01-30,W23531,Great Northern,True,12:32,12:41,True,False,London Kings Cross,Cambridge,True,CALL,9
2025-01-30,2025-01-30,W24030,Great Northern,True,12:35,13:08,True,False,Welwyn Garden City,Moorgate,True,CALL,33
2025-01-30,2025-01-30,W24014,Great Northern,True,12:35,12:36,True,False,Moorgate,Welwyn Garden City,True,CALL,1
2025-01-30,2025-01-30,W25351,Thameslink,True,12:36,13:07,True,False,Peterborough,Horsham,True,CALL,31
2025-01-30,2025-01-30,W26155,Thameslink,True,12:37,12:50,True,False,Brighton,Royston,True,CALL,13
2025-01-30,2025-01-30,W23533,Great Northern,True,12:43,13:24,True,False,Cambridge,London Kings Cross,True,CALL,41
2025-01-30,2025-01-30,W23710,Great Northern,True,12:50,12:50,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-30,2025-01-30,W23699,Great Northern,True,12:50,12:54,True,False,Moorgate,Stevenage,True,CALL,4
2025-01-30,2025-01-30,W26168,Thameslink,True,12:51,13:13,True,False,Cambridge,Brighton,True,CALL,22
2025-01-30,2025-01-30,W25358,Thameslink,True,12:52,12:56,True,False,Horsham,Peterborough,True,CALL,4
2025-01-30,2025-01-30,W23883,Great Northern,True,13:02,13:15,True,False,London Kings Cross,Letchworth,True,CALL,13
2025-01-30,2025-01-30,W24020,Great Northern,True,13:05,13:04,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-30,2025-01-30,W24036,Great Northern,True,13:05,13:47,True,False,Welwyn Garden City,Moorgate,True,CALL,42
2025-01-30,2025-01-30,W25355,Thameslink,True,13:06,13:27,True,False,Peterborough,Horsham,True,CALL,21
2025-01-30,2025-01-30,W26161,Thameslink,True,13:07,13:05,True,False,Brighton,Cambridge,True,CALL,-2
2025-01-30,2025-01-30,W23922,Great Northern,True,13:13,13:40,True,False,Letchworth,London Kings Cross,True,CALL,27
2025-01-30,2025-01-30,W23715,Great Northern,True,13:20,13:20,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-30,2025-01-30,W23705,Great Northern,True,13:20,13:20,False,False,Finsbury Park,Stevenage,True,STARTS,0
2025-01-30,2025-01-30,W26173,Thameslink,True,13:21,13:39,True,False,Cambridge,Brighton,True,CALL,18
2025-01-30,2025-01-30,W25362,Thameslink,True,13:22,13:21,True,False,Horsham,Peterborough,True,CALL,-1
2025-01-30,2025-01-30,W23537,Great Northern,True,13:32,13:31,True,False,London Kings Cross,Cambridge,True,CALL,-1
2025-01-30,2025-01-30,W24043,Great Northern,True,13:35,13:57,True,False,Welwyn Garden City,Moorgate,True,CALL,22
2025-01-30,2025-01-30,W24026,Great Northern,True,13:35,13:35,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-30,2025-01-30,W25359,Thameslink,True,13:36,13:47,True,False,Peterborough,Horsham,True,CALL,11
2025-01-30,2025-01-30,W26165,Thameslink,True,13:37,13:42,True,False,Brighton,Cambridge,True,CALL,5
2025-01-30,2025-01-30,W23539,Great Northern,True,13:43,13:59,True,False,Cambridge,London Kings Cross,True,CALL,16
2025-01-30,2025-01-30,W23721,Great Northern,True,13:50,13:54,True,False,Stevenage,Moorgate,True,CALL,4
2025-01-30,2025-01-30,W23711,Great Northern,True,13:50,13:50,False,False,Moorgate,Finsbury Park,True,TERMINATES,0
2025-01-30,2025-01-30,W26178,Thameslink,True,13:51,13:55,True,False,Cambridge,Brighton,True,CALL,4
2025-01-30,2025-01-30,W25366,Thameslink,True,13:52,13:51,True,False,Horsham,Peterborough,True,CALL,-1
2025-01-30,2025-01-30,W23541,Great Northern,True,14:02,14:05,True,False,London Kings Cross,Cambridge,True,CALL,3
2025-01-30,2025-01-30,W24032,Great Northern,True,14:05,14:05,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-30,2025-01-30,W24048,Great Northern,True,14:05,14:10,True,False,Welwyn Garden City,Moorgate,True,CALL,5
2025-01-30,2025-01-30,W25363,Thameslink,True,14:06,14:11,True,False,Peterborough,Horsham,True,CALL,5
2025-01-30,2025-01-30,W26171,Thameslink,True,14:07,14:20,True,False,Brighton,Cambridge,True,CALL,13
2025-01-30,2025-01-30,W23924,Great Northern,True,14:13,14:15,True,False,Letchworth,London Kings Cross,True,CALL,2
2025-01-30,2025-01-30,W23717,Great Northern,True,14:20,14:20,False,False,Finsbury Park,Stevenage,True,STARTS,0
2025-01-30,2025-01-30,W23727,Great Northern,True,14:20,14:21,True,False,Stevenage,Moorgate,True,CALL,1
2025-01-30,2025-01-30,W26183,Thameslink,True,14:21,14:23,True,False,Letchworth,Brighton,True,CALL,2
2025-01-30,2025-01-30,W25370,Thameslink,True,14:22,14:36,True,False,Horsham,Peterborough,True,CALL,14
2025-01-30,2025-01-30,W23544,Great Northern,True,14:32,14:32,True,False,London Kings Cross,Cambridge,True,CALL,0
2025-01-30,2025-01-30,W24055,Great Northern,True,14:35,14:34,True,False,Welwyn Garden City,Moorgate,True,CALL,-1
2025-01-30,2025-01-30,W24038,Great Northern,True,14:35,14:35,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-30,2025-01-30,W25367,Thameslink,True,14:36,14:41,True,False,Peterborough,Horsham,True,CALL,5
2025-01-30,2025-01-30,W26175,Thameslink,True,14:37,14:45,True,False,Brighton,Cambridge,True,CALL,8
2025-01-30,2025-01-30,W23546,Great Northern,True,14:43,14:45,True,False,Cambridge,London Kings Cross,True,CALL,2
2025-01-30,2025-01-30,W23723,Great Northern,True,14:50,14:49,True,False,Moorgate,Stevenage,True,CALL,-1
2025-01-30,2025-01-30,W23733,Great Northern,True,14:50,14:51,True,False,Stevenage,Moorgate,True,CALL,1
2025-01-30,2025-01-30,W26188,Thameslink,True,14:51,15:02,True,False,Royston,Brighton,True,CALL,11
2025-01-30,2025-01-30,W25374,Thameslink,True,14:52,14:57,True,False,Horsham,Peterborough,True,CALL,5
2025-01-30,2025-01-30,W23548,Great Northern,True,15:02,15:01,True,False,London Kings Cross,Cambridge,True,CALL,-1
2025-01-30,2025-01-30,W24060,Great Northern,True,15:05,15:05,True,False,Welwyn Garden City,Moorgate,True,CALL,0
2025-01-30,2025-01-30,W24044,Great Northern,True,15:05,15:05,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-30,2025-01-30,W25371,Thameslink,True,15:06,15:10,True,False,St Neots,Horsham,True,CALL,4
2025-01-30,2025-01-30,W26181,Thameslink,True,15:07,15:05,True,False,Brighton,Cambridge,True,CALL,-2
2025-01-30,2025-01-30,W23926,Great Northern,True,15:13,15:37,True,False,Letchworth,London Kings Cross,True,CALL,24
2025-01-30,2025-01-30,W23739,Great Northern,True,15:20,15:20,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-30,2025-01-30,W23729,Great Northern,True,15:20,15:19,True,False,Moorgate,Stevenage,True,CALL,-1
2025-01-30,2025-01-30,W26193,Thameslink,True,15:21,15:42,True,False,Cambridge,Brighton,True,CALL,21
2025-01-30,2025-01-30,W25378,Thameslink,True,15:22,15:20,True,False,Horsham,Peterborough,True,CALL,-2
2025-01-30,2025-01-30,W23551,Great Northern,True,15:32,15:49,True,False,London Kings Cross,Cambridge,True,CALL,17
2025-01-30,2025-01-30,W24064,Great Northern,True,15:35,15:35,True,False,Welwyn Garden City,Moorgate,True,CALL,0
2025-01-30,2025-01-30,W24050,Great Northern,True,15:35,15:34,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-30,2025-01-30,W25375,Thameslink,True,15:36,15:51,True,False,Peterborough,Horsham,True,CALL,15
2025-01-30,2025-01-30,W26185,Thameslink,True,15:37,15:43,True,False,Brighton,Cambridge,True,CALL,6
2025-01-30,2025-01-30,W23553,Great Northern,True,15:43,15:42,True,False,Cambridge,London Kings Cross,True,CALL,-1
2025-01-30,2025-01-30,W23735,Great Northern,True,15:50,15:50,True,False,Moorgate,Stevenage,True,CALL,0
2025-01-30,2025-01-30,W26198,Thameslink,True,15:51,16:06,True,False,Cambridge,Brighton,True,CALL,15
2025-01-30,2025-01-30,W23746,Great Northern,True,15:50,15:52,True,False,Hertford North,Moorgate,True,CALL,2
2025-01-30,2025-01-30,W25382,Thameslink,True,15:52,15:52,True,False,Horsham,Peterborough,True,CALL,0
2025-01-30,2025-01-30,W23555,Great Northern,True,16:02,16:02,True,False,London Kings Cross,Cambridge,True,CALL,0
2025-01-30,2025-01-30,W24056,Great Northern,True,16:05,16:05,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-30,2025-01-30,W25379,Thameslink,True,16:06,16:19,True,False,Peterborough,Horsham,True,CALL,13
2025-01-30,2025-01-30,W24070,Great Northern,True,16:05,16:05,True,False,Welwyn Garden City,Moorgate,True,CALL,0
2025-01-30,2025-01-30,W26191,Thameslink,True,16:07,16:06,True,False,Brighton,Cambridge,True,CALL,-1
2025-01-30,2025-01-30,W23928,Great Northern,True,16:13,16:16,True,False,Letchworth,London Kings Cross,True,CALL,3
2025-01-30,2025-01-30,W24062,Great Northern,True,16:15,16:15,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-30,2025-01-30,W23750,Great Northern,True,16:18,16:25,True,False,Stevenage,Moorgate,True,CALL,7
2025-01-30,2025-01-30,W26203,Thameslink,True,16:21,16:34,True,False,Cambridge,Brighton,True,CALL,13
2025-01-30,2025-01-30,W25386,Thameslink,True,16:22,16:25,True,False,Horsham,Peterborough,True,CALL,3
2025-01-30,2025-01-30,W23855,Great Northern,True,16:26,16:28,True,False,Welwyn Garden City,Moorgate,True,CALL,2
2025-01-30,2025-01-30,W23742,Great Northern,True,16:25,16:25,True,False,Moorgate,Stevenage,True,CALL,0
2025-01-30,2025-01-30,W23558,Great Northern,True,16:32,16:33,True,False,London Kings Cross,Cambridge,True,CALL,1
2025-01-30,2025-01-30,W24066,Great Northern,True,16:33,16:32,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-30,2025-01-30,W25383,Thameslink,True,16:36,16:39,True,False,Peterborough,Horsham,True,CALL,3
2025-01-30,2025-01-30,W26195,Thameslink,True,16:37,16:36,True,False,Brighton,Cambridge,True,CALL,-1
2025-01-30,2025-01-30,W24077,Great Northern,True,16:38,16:37,True,False,Welwyn Garden City,Moorgate,True,CALL,-1
2025-01-30,2025-01-30,W23468,Great Northern,True,16:40,16:39,True,False,Moorgate,Hertford North,True,CALL,-1
2025-01-30,2025-01-30,W23560,Great Northern,True,16:43,16:42,True,False,Cambridge,London Kings Cross,True,CALL,-1
2025-01-30,2025-01-30,W26958,Thameslink,True,16:44,16:42,True,False,Sevenoaks,Welwyn Garden City,True,CALL,-2
2025-01-30,2025-01-30,W23854,Great Northern,True,16:48,16:48,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-30,2025-01-30,W23756,Great Northern,True,16:51,16:49,True,False,Stevenage,Moorgate,True,CALL,-2
2025-01-30,2025-01-30,W26208,Thameslink,True,16:51,16:53,True,False,Cambridge,Brighton,True,CALL,2
2025-01-30,2025-01-30,W25390,Thameslink,True,16:52,16:51,True,False,Horsham,Peterborough,True,CALL,-1
2025-01-30,2025-01-30,W23748,Great Northern,True,16:55,16:56,True,False,Moorgate,Stevenage,True,CALL,1
2025-01-30,2025-01-30,W24076,Great Northern,True,16:56,16:55,True,False,Welwyn Garden City,Moorgate,True,CALL,-1
2025-01-30,2025-01-30,W23562,Great Northern,True,17:02,17:02,True,False,London Kings Cross,Cambridge,True,CALL,0
2025-01-30,2025-01-30,W23470,Great Northern,True,17:03,17:02,True,False,Hertford North,Moorgate,True,CALL,-1
2025-01-30,2025-01-30,W24072,Great Northern,True,17:03,17:02,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-30,2025-01-30,W25387,Thameslink,True,17:06,17:10,True,False,Peterborough,Horsham,True,CALL,4
2025-01-30,2025-01-30,W26201,Thameslink,True,17:07,17:07,True,False,Brighton,Cambridge,True,CALL,0
2025-01-30,2025-01-30,W23469,Great Northern,True,17:09,17:09,True,False,Moorgate,Hertford North,True,CALL,0
2025-01-30,2025-01-30,W24083,Great Northern,True,17:10,17:10,True,False,Welwyn Garden City,Moorgate,True,CALL,0
2025-01-30,2025-01-30,W23565,Great Northern,True,17:14,17:27,True,False,Cambridge,London Kings Cross,True,CALL,13
2025-01-30,2025-01-30,W26959,Thameslink,True,17:14,17:13,True,False,Sevenoaks,Welwyn Garden City,True,CALL,-1
2025-01-30,2025-01-30,W23856,Great Northern,True,17:15,17:14,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-30,2025-01-30,W23842,Great Northern,True,17:21,17:21,True,False,Moorgate,Gordon Hill,True,CALL,0
2025-01-30,2025-01-30,W26213,Thameslink,True,17:21,17:23,True,False,Cambridge,Brighton,True,CALL,2
2025-01-30,2025-01-30,W23761,Great Northern,True,17:20,17:22,True,False,Stevenage,Moorgate,True,CALL,2
2025-01-30,2025-01-30,W25394,Thameslink,True,17:22,17:27,True,False,Horsham,Peterborough,True,CALL,5
2025-01-30,2025-01-30,W23858,Great Northern,True,17:26,17:30,True,False,Welwyn Garden City,Moorgate,True,CALL,4
2025-01-30,2025-01-30,W23837,Great Northern,True,17:27,17:27,True,False,Moorgate,Stevenage,True,CALL,0
2025-01-30,2025-01-30,W26882,Thameslink,True,17:28,17:33,True,False,Welwyn Garden City,Sevenoaks,True,CALL,5
2025-01-30,2025-01-30,W23567,Great Northern,True,17:32,17:32,True,False,London Kings Cross,Cambridge,True,CALL,0
2025-01-30,2025-01-30,W24079,Great Northern,True,17:33,17:32,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-30,2025-01-30,W23473,Great Northern,True,17:33,17:39,True,False,Hertford North,Moorgate,True,CALL,6
2025-01-30,2025-01-30,W25391,Thameslink,True,17:36,17:38,True,False,Peterborough,Horsham,True,CALL,2
2025-01-30,2025-01-30,W26205,Thameslink,True,17:37,17:36,True,False,Brighton,Cambridge,True,CALL,-1
2025-01-30,2025-01-30,W23471,Great Northern,True,17:39,17:39,True,False,Moorgate,Hertford North,True,CALL,0
2025-01-30,2025-01-30,W24090,Great Northern,True,17:41,17:42,True,False,Welwyn Garden City,Moorgate,True,CALL,1
2025-01-30,2025-01-30,W23569,Great Northern,True,17:44,17:45,True,False,Cambridge,London Kings Cross,True,CALL,1
2025-01-30,2025-01-30,W26960,Thameslink,True,17:44,17:45,True,False,Sevenoaks,Welwyn Garden City,True,CALL,1
2025-01-30,2025-01-30,W23857,Great Northern,True,17:45,17:45,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-30,2025-01-30,W23766,Great Northern,True,17:49,17:49,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-30,2025-01-30,W23843,Great Northern,True,17:51,17:52,True,False,Moorgate,Gordon Hill,True,CALL,1
2025-01-30,2025-01-30,W26218,Thameslink,True,17:51,17:58,True,False,Cambridge,Brighton,True,CALL,7
2025-01-30,2025-01-30,W25398,Thameslink,True,17:52,17:59,True,False,Horsham,Peterborough,True,CALL,7
2025-01-30,2025-01-30,W23860,Great Northern,True,17:56,17:57,True,False,Welwyn Garden City,Moorgate,True,CALL,1
2025-01-30,2025-01-30,W26888,Thameslink,True,17:58,18:01,True,False,Welwyn Garden City,Sevenoaks,True,CALL,3
2025-01-30,2025-01-30,W23839,Great Northern,True,17:57,17:57,True,False,Moorgate,Stevenage,True,CALL,0
2025-01-30,2025-01-30,W23571,Great Northern,True,18:02,18:10,True,False,London Kings Cross,Cambridge,True,CALL,8
2025-01-30,2025-01-30,W24086,Great Northern,True,18:03,18:02,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-30,2025-01-30,W23475,Great Northern,True,18:03,18:04,True,False,Hertford North,Moorgate,True,CALL,1
2025-01-30,2025-01-30,W25395,Thameslink,True,18:06,18:12,True,False,Peterborough,Horsham,True,CALL,6
2025-01-30,2025-01-30,W26211,Thameslink,True,18:07,18:13,True,False,Brighton,Cambridge,True,CALL,6
2025-01-30,2025-01-30,W23472,Great Northern,True,18:10,18:11,True,False,Moorgate,Hertford North,True,CALL,1
2025-01-30,2025-01-30,W24095,Great Northern,True,18:11,18:10,True,False,Welwyn Garden City,Moorgate,True,CALL,-1
2025-01-30,2025-01-30,W23574,Great Northern,True,18:14,18:21,True,False,Cambridge,London Kings Cross,True,CALL,7
2025-01-30,2025-01-30,W26962,Thameslink,True,18:14,18:16,True,False,Sevenoaks,Welwyn Garden City,True,CALL,2
2025-01-30,2025-01-30,W23859,Great Northern,True,18:18,18:18,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-30,2025-01-30,W23772,Great Northern,True,18:18,18:18,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-30,2025-01-30,W26223,Thameslink,True,18:21,18:22,True,False,Cambridge,Brighton,True,CALL,1
2025-01-30,2025-01-30,W25402,Thameslink,True,18:22,18:24,True,False,Horsham,Peterborough,True,CALL,2
2025-01-30,2025-01-30,W23862,Great Northern,True,18:26,18:32,True,False,Welwyn Garden City,Moorgate,True,CALL,6
2025-01-30,2025-01-30,W23765,Great Northern,True,18:25,18:25,True,False,Moorgate,Stevenage,True,CALL,0
2025-01-30,2025-01-30,W26894,Thameslink,True,18:28,18:39,True,False,Welwyn Garden City,Sevenoaks,True,CALL,11
2025-01-30,2025-01-30,W23576,Great Northern,True,18:32,18:33,True,False,London Kings Cross,Cambridge,True,CALL,1
2025-01-30,2025-01-30,W24091,Great Northern,True,18:33,18:32,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-30,2025-01-30,W23477,Great Northern,True,18:33,18:36,True,False,Hertford North,Moorgate,True,CALL,3
2025-01-30,2025-01-30,W25399,Thameslink,True,18:36,18:38,True,False,Peterborough,Horsham,True,CALL,2
2025-01-30,2025-01-30,W26215,Thameslink,True,18:37,18:36,True,False,Brighton,Cambridge,True,CALL,-1
2025-01-30,2025-01-30,W23474,Great Northern,True,18:40,18:40,True,False,Moorgate,Hertford North,True,CALL,0
2025-01-30,2025-01-30,W24101,Great Northern,True,18:41,18:43,True,False,Welwyn Garden City,Moorgate,True,CALL,2
2025-01-30,2025-01-30,W23578,Great Northern,True,18:44,18:45,True,False,Cambridge,London Kings Cross,True,CALL,1
2025-01-30,2025-01-30,W26964,Thameslink,True,18:44,18:43,True,False,Sevenoaks,Welwyn Garden City,True,CALL,-1
2025-01-30,2025-01-30,W23861,Great Northern,True,18:48,18:47,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-30,2025-01-30,W23778,Great Northern,True,18:48,18:50,True,False,Stevenage,Moorgate,True,CALL,2
2025-01-30,2025-01-30,W26228,Thameslink,True,18:51,18:54,True,False,Cambridge,Brighton,True,CALL,3
2025-01-30,2025-01-30,W25406,Thameslink,True,18:52,19:05,True,False,Horsham,Peterborough,True,CALL,13
2025-01-30,2025-01-30,W23770,Great Northern,True,18:55,18:55,True,False,Moorgate,Stevenage,True,CALL,0
2025-01-30,2025-01-30,W23864,Great Northern,True,18:56,18:57,True,False,Welwyn Garden City,Moorgate,True,CALL,1
2025-01-30,2025-01-30,W26900,Thameslink,True,18:58,18:59,True,False,Welwyn Garden City,Sevenoaks,True,CALL,1
2025-01-30,2025-01-30,W23893,Great Northern,True,19:02,19:01,True,False,London Kings Cross,Letchworth,True,CALL,-1
2025-01-30,2025-01-30,W23479,Great Northern,True,19:03,19:04,True,False,Hertford North,Moorgate,True,CALL,1
2025-01-30,2025-01-30,W24097,Great Northern,True,19:03,19:03,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-30,2025-01-30,W25403,Thameslink,True,19:06,19:10,True,False,Peterborough,Horsham,True,CALL,4
2025-01-30,2025-01-30,W26221,Thameslink,True,19:07,19:08,True,False,Brighton,Cambridge,True,CALL,1
2025-01-30,2025-01-30,W23476,Great Northern,True,19:10,19:09,True,False,Moorgate,Hertford North,True,CALL,-1
2025-01-30,2025-01-30,W24107,Great Northern,True,19:11,19:10,True,False,Welwyn Garden City,Moorgate,True,CALL,-1
2025-01-30,2025-01-30,W23581,Great Northern,True,19:14,19:24,True,False,Cambridge,London Kings Cross,True,CALL,10
2025-01-30,2025-01-30,W26965,Thameslink,True,19:14,19:13,True,False,Sevenoaks,Welwyn Garden City,True,CALL,-1
2025-01-30,2025-01-30,W23863,Great Northern,True,19:18,19:17,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-30,2025-01-30,W23782,Great Northern,True,19:20,19:20,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-30,2025-01-30,W26233,Thameslink,True,19:21,19:22,True,False,Cambridge,Brighton,True,CALL,1
2025-01-30,2025-01-30,W25410,Thameslink,True,19:22,19:22,True,False,Horsham,Peterborough,True,CALL,0
2025-01-30,2025-01-30,W23777,Great Northern,True,19:25,19:27,True,False,Moorgate,Stevenage,True,CALL,2
2025-01-30,2025-01-30,W23583,Great Northern,True,19:32,19:33,True,False,London Kings Cross,Cambridge,True,CALL,1
2025-01-30,2025-01-30,W24103,Great Northern,True,19:33,19:32,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-30,2025-01-30,W24111,Great Northern,True,19:35,19:37,True,False,Welwyn Garden City,Moorgate,True,CALL,2
2025-01-30,2025-01-30,W25407,Thameslink,True,19:36,19:39,True,False,Peterborough,Horsham,True,CALL,3
2025-01-30,2025-01-30,W26225,Thameslink,True,19:37,19:43,True,False,Brighton,Cambridge,True,CALL,6
2025-01-30,2025-01-30,W23478,Great Northern,True,19:40,19:39,True,False,Moorgate,Hertford North,True,CALL,-1
2025-01-30,2025-01-30,W23585,Great Northern,True,19:43,19:46,True,False,Cambridge,London Kings Cross,True,CALL,3
