non_adjusted_date,run_date,service_id,operator,is_passenger_train,scheduled_arrival,actual_arrival,is_actual,next_day_arrival,origin,destination,was_scheduled_to_stop,stop_status,delay_minutes,origin_csr,origin_longitude,origin_latitude,destination_csr,destination_longitude,destination_latitude
2025-01-31,2025-01-31,W23693,Great Northern,True,12:20,12:21,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-31,2025-01-31,W25354,Thameslink,True,12:22,12:22,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-31,2025-01-31,W23531,Great Northern,True,12:32,12:32,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W24030,Great Northern,True,12:35,12:35,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W24014,Great Northern,True,12:35,12:39,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-31,2025-01-31,W25351,Thameslink,True,12:36,12:40,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-31,2025-01-31,W26155,Thameslink,True,12:37,12:35,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W23533,Great Northern,True,12:43,12:44,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-01-31,2025-01-31,W23710,Great Northern,True,12:50,12:50,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W23699,Great Northern,True,12:50,12:49,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-31,2025-01-31,W26168,Thameslink,True,12:51,12:53,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-31,2025-01-31,W25358,Thameslink,True,12:52,12:50,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-31,2025-01-31,W23883,Great Northern,True,13:02,13:01,True,False,London Kings Cross,Letchworth,True,CALL,0,,,,,,
2025-01-31,2025-01-31,W24020,Great Northern,True,13:05,13:04,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-31,2025-01-31,W24036,Great Northern,True,13:05,13:05,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W25355,Thameslink,True,13:06,13:09,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-31,2025-01-31,W26161,Thameslink,True,13:07,13:13,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W23922,Great Northern,True,13:13,13:23,True,False,Letchworth,London Kings Cross,True,CALL,0,,,,,,
2025-01-31,2025-01-31,W23715,Great Northern,True,13:20,13:20,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W23705,Great Northern,True,13:20,13:19,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-31,2025-01-31,W26173,Thameslink,True,13:21,13:21,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-31,2025-01-31,W25362,Thameslink,True,13:22,13:20,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-31,2025-01-31,W23537,Great Northern,True,13:32,13:31,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W24026,Great Northern,True,13:35,13:34,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-31,2025-01-31,W24043,Great Northern,True,13:35,13:34,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W25359,Thameslink,True,13:36,13:40,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-31,2025-01-31,W26165,Thameslink,True,13:37,13:36,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W23539,Great Northern,True,13:43,13:45,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-01-31,2025-01-31,W23721,Great Northern,True,13:50,13:50,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W23711,Great Northern,True,13:50,13:50,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-31,2025-01-31,W26178,Thameslink,True,13:51,13:51,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-31,2025-01-31,W25366,Thameslink,True,13:52,13:52,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-31,2025-01-31,W23541,Great Northern,True,14:02,14:02,False,False,London Kings Cross,Cambridge,True,CANCELLED_CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W24032,Great Northern,True,14:05,14:04,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-31,2025-01-31,W24048,Great Northern,True,14:05,14:05,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W25363,Thameslink,True,14:06,14:07,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-31,2025-01-31,W26171,Thameslink,True,14:07,14:05,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W23924,Great Northern,True,14:13,14:15,True,False,Letchworth,London Kings Cross,True,CALL,0,,,,,,
2025-01-31,2025-01-31,W23717,Great Northern,True,14:20,14:19,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-31,2025-01-31,W23727,Great Northern,True,14:20,14:20,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W26183,Thameslink,True,14:21,14:20,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-31,2025-01-31,W25370,Thameslink,True,14:22,14:21,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-31,2025-01-31,W23544,Great Northern,True,14:32,14:31,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W24055,Great Northern,True,14:35,14:35,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W24038,Great Northern,True,14:35,14:34,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-31,2025-01-31,W25367,Thameslink,True,14:36,14:37,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-31,2025-01-31,W26175,Thameslink,True,14:37,14:35,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W23546,Great Northern,True,14:43,14:42,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-01-31,2025-01-31,W23723,Great Northern,True,14:50,14:50,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-31,2025-01-31,W23733,Great Northern,True,14:50,14:50,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W26188,Thameslink,True,14:51,14:51,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-31,2025-01-31,W25374,Thameslink,True,14:52,14:52,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-31,2025-01-31,W23548,Great Northern,True,15:02,15:02,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W24060,Great Northern,True,15:05,15:06,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W24044,Great Northern,True,15:05,15:05,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-31,2025-01-31,W25371,Thameslink,True,15:06,15:08,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-31,2025-01-31,W26181,Thameslink,True,15:07,15:08,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W23926,Great Northern,True,15:13,15:15,True,False,Letchworth,London Kings Cross,True,CALL,0,,,,,,
2025-01-31,2025-01-31,W23739,Great Northern,True,15:20,15:20,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W23729,Great Northern,True,15:20,15:19,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-31,2025-01-31,W26193,Thameslink,True,15:21,15:26,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-31,2025-01-31,W25378,Thameslink,True,15:22,15:20,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-31,2025-01-31,W23551,Great Northern,True,15:32,15:41,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W24064,Great Northern,True,15:35,15:35,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W24050,Great Northern,True,15:35,15:35,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-31,2025-01-31,W25375,Thameslink,True,15:36,15:45,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-31,2025-01-31,W26185,Thameslink,True,15:37,15:49,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W23553,Great Northern,True,15:43,15:54,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-01-31,2025-01-31,W23735,Great Northern,True,15:50,15:50,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-31,2025-01-31,W26198,Thameslink,True,15:51,15:52,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-31,2025-01-31,W23746,Great Northern,True,15:50,15:51,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W25382,Thameslink,True,15:52,15:58,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-31,2025-01-31,W23555,Great Northern,True,16:02,16:01,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W24056,Great Northern,True,16:05,16:04,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-31,2025-01-31,W25379,Thameslink,True,16:06,16:08,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-31,2025-01-31,W24070,Great Northern,True,16:05,16:06,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W26191,Thameslink,True,16:07,16:05,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W23928,Great Northern,True,16:13,16:14,True,False,Letchworth,London Kings Cross,True,CALL,0,,,,,,
2025-01-31,2025-01-31,W24062,Great Northern,True,16:15,16:14,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-31,2025-01-31,W23750,Great Northern,True,16:18,16:19,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W26203,Thameslink,True,16:21,16:21,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-31,2025-01-31,W25386,Thameslink,True,16:22,16:26,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-31,2025-01-31,W23855,Great Northern,True,16:26,16:25,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W23742,Great Northern,True,16:25,16:25,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-31,2025-01-31,W23558,Great Northern,True,16:32,16:31,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W24066,Great Northern,True,16:33,16:33,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-31,2025-01-31,W25383,Thameslink,True,16:36,16:39,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-31,2025-01-31,W26195,Thameslink,True,16:37,16:35,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W24077,Great Northern,True,16:38,16:38,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W23468,Great Northern,True,16:40,16:40,True,False,Moorgate,Hertford North,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-01-31,2025-01-31,W23560,Great Northern,True,16:43,16:43,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-01-31,2025-01-31,W26958,Thameslink,True,16:44,16:42,True,False,Sevenoaks,Welwyn Garden City,True,CALL,0,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-01-31,2025-01-31,W23854,Great Northern,True,16:48,16:48,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-31,2025-01-31,W23756,Great Northern,True,16:51,16:50,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W26208,Thameslink,True,16:51,16:54,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-31,2025-01-31,W25390,Thameslink,True,16:52,16:51,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-31,2025-01-31,W24076,Great Northern,True,16:56,16:57,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W23748,Great Northern,True,16:55,16:55,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-31,2025-01-31,W23562,Great Northern,True,17:02,17:01,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W23470,Great Northern,True,17:03,17:05,True,False,Hertford North,Moorgate,True,CALL,0,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W24072,Great Northern,True,17:03,17:03,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-31,2025-01-31,W25387,Thameslink,True,17:06,17:10,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-31,2025-01-31,W26201,Thameslink,True,17:07,17:05,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W23469,Great Northern,True,17:09,17:08,True,False,Moorgate,Hertford North,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-01-31,2025-01-31,W24083,Great Northern,True,17:10,17:11,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W23564,Great Northern,True,17:14,17:13,False,False,Cambridge,London Kings Cross,True,CANCELLED_CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-01-31,2025-01-31,W26959,Thameslink,True,17:14,17:14,True,False,Sevenoaks,Welwyn Garden City,True,CALL,0,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-01-31,2025-01-31,W23856,Great Northern,True,17:15,17:14,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-31,2025-01-31,W23842,Great Northern,True,17:21,17:21,True,False,Moorgate,Gordon Hill,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,GDH,-0.0946105124636726,51.6633336093912
2025-01-31,2025-01-31,W26213,Thameslink,True,17:21,17:22,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-31,2025-01-31,W23761,Great Northern,True,17:20,17:21,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W25394,Thameslink,True,17:22,17:21,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-31,2025-01-31,W23858,Great Northern,True,17:26,17:26,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W23837,Great Northern,True,17:27,17:27,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-31,2025-01-31,W26882,Thameslink,True,17:28,17:29,True,False,Welwyn Garden City,Sevenoaks,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-01-31,2025-01-31,W23567,Great Northern,True,17:32,17:31,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W24079,Great Northern,True,17:33,17:33,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-31,2025-01-31,W23473,Great Northern,True,17:33,17:36,True,False,Hertford North,Moorgate,True,CALL,0,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W25391,Thameslink,True,17:36,17:41,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-31,2025-01-31,W26205,Thameslink,True,17:37,17:35,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W23471,Great Northern,True,17:39,17:40,True,False,Moorgate,Hertford North,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-01-31,2025-01-31,W24090,Great Northern,True,17:41,17:40,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W23569,Great Northern,True,17:44,17:51,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-01-31,2025-01-31,W26960,Thameslink,True,17:44,17:43,True,False,Sevenoaks,Welwyn Garden City,True,CALL,0,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-01-31,2025-01-31,W23857,Great Northern,True,17:45,17:45,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-31,2025-01-31,W23766,Great Northern,True,17:49,17:48,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W23843,Great Northern,True,17:51,17:51,True,False,Moorgate,Gordon Hill,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,GDH,-0.0946105124636726,51.6633336093912
2025-01-31,2025-01-31,W26218,Thameslink,True,17:51,17:58,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-31,2025-01-31,W25398,Thameslink,True,17:52,18:00,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-31,2025-01-31,W23860,Great Northern,True,17:56,17:59,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W26888,Thameslink,True,17:58,18:01,True,False,Welwyn Garden City,Sevenoaks,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-01-31,2025-01-31,W23839,Great Northern,True,17:57,18:00,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-31,2025-01-31,W23571,Great Northern,True,18:02,18:04,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W24086,Great Northern,True,18:03,18:04,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-31,2025-01-31,W23475,Great Northern,True,18:03,18:06,True,False,Hertford North,Moorgate,True,CALL,0,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W25395,Thameslink,True,18:06,18:10,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-31,2025-01-31,W26211,Thameslink,True,18:07,18:10,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-31,2025-01-31,W23472,Great Northern,True,18:10,18:10,True,False,Moorgate,Hertford North,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-01-31,2025-01-31,W24095,Great Northern,True,18:11,18:12,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-31,2025-01-31,W23573,Great Northern,True,18:14,18:21,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-01-31,2025-01-31,W26962,Thameslink,True,18:14,18:14,True,False,Sevenoaks,Welwyn Garden City,True,CALL,0,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
