run_date,service_id,operator,is_passenger_train,scheduled_arrival,actual_arrival,is_actual,origin,destination,was_scheduled_to_stop,stop_status,delay_minutes
2025-02-05,W24008,Great Northern,True,12:05,12:04,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-05,W25347,Thameslink,True,12:06,12:08,True,Peterborough,Horsham,True,CALL,2
2025-02-05,W26151,Thameslink,True,12:10,12:12,True,Brighton,Cambridge,True,CALL,2
2025-02-05,W23920,Great Northern,True,12:13,12:17,True,Letchworth,London Kings Cross,True,CALL,4
2025-02-05,W23703,Great Northern,True,12:20,12:22,True,Stevenage,Moorgate,True,CALL,2
2025-02-05,W23693,Great Northern,True,12:20,12:20,True,Moorgate,Stevenage,True,CALL,0
2025-02-05,W26163,Thameslink,True,12:20,12:23,True,Cambridge,Brighton,True,CALL,3
2025-02-05,W25354,Thameslink,True,12:22,12:21,True,Horsham,Peterborough,True,CALL,-1
2025-02-05,W23531,Great Northern,True,12:32,12:33,True,London Kings Cross,Cambridge,True,CALL,1
2025-02-05,W24014,Great Northern,True,12:35,12:35,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-05,W24030,Great Northern,True,12:35,12:35,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-05,W25351,Thameslink,True,12:36,12:40,True,Peterborough,Horsham,True,CALL,4
2025-02-05,W26155,Thameslink,True,12:37,12:36,True,Brighton,Cambridge,True,CALL,-1
2025-02-05,W23533,Great Northern,True,12:43,12:43,True,Cambridge,London Kings Cross,True,CALL,0
2025-02-05,W23710,Great Northern,True,12:50,12:50,True,Stevenage,Moorgate,True,CALL,0
2025-02-05,W23699,Great Northern,True,12:50,12:49,True,Moorgate,Stevenage,True,CALL,-1
2025-02-05,W26168,Thameslink,True,12:51,12:55,True,Cambridge,Brighton,True,CALL,4
2025-02-05,W25358,Thameslink,True,12:52,12:50,True,Horsham,Peterborough,True,CALL,-2
2025-02-05,W23883,Great Northern,True,13:02,13:01,True,London Kings Cross,Letchworth,True,CALL,-1
2025-02-05,W24020,Great Northern,True,13:05,13:04,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-05,W24036,Great Northern,True,13:05,13:04,True,Welwyn Garden City,Moorgate,True,CALL,-1
2025-02-05,W25355,Thameslink,True,13:06,13:09,True,Peterborough,Horsham,True,CALL,3
2025-02-05,W26161,Thameslink,True,13:07,13:06,True,Brighton,Cambridge,True,CALL,-1
2025-02-05,W23922,Great Northern,True,13:13,13:13,True,Letchworth,London Kings Cross,True,CALL,0
2025-02-05,W23705,Great Northern,True,13:20,13:20,True,Moorgate,Stevenage,True,CALL,0
2025-02-05,W23715,Great Northern,True,13:20,13:20,True,Stevenage,Moorgate,True,CALL,0
2025-02-05,W26173,Thameslink,True,13:21,13:24,True,Royston,Brighton,True,CALL,3
2025-02-05,W25362,Thameslink,True,13:22,13:21,True,Horsham,Peterborough,True,CALL,-1
2025-02-05,G26296,Grand Central,False,13:30,13:16,True,London Kings Cross,Finsbury Park,True,TERMINATES,-14
2025-02-05,W23537,Great Northern,True,13:32,13:31,True,London Kings Cross,Cambridge,True,CALL,-1
2025-02-05,W24026,Great Northern,True,13:35,13:34,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-05,W24043,Great Northern,True,13:35,13:34,True,Welwyn Garden City,Moorgate,True,CALL,-1
2025-02-05,W25359,Thameslink,True,13:36,13:40,True,Peterborough,Horsham,True,CALL,4
2025-02-05,W26165,Thameslink,True,13:37,13:35,True,Brighton,Cambridge,True,CALL,-2
2025-02-05,W23539,Great Northern,True,13:43,13:45,True,Cambridge,London Kings Cross,True,CALL,2
2025-02-05,W23711,Great Northern,True,13:50,13:50,True,Moorgate,Stevenage,True,CALL,0
2025-02-05,W23721,Great Northern,True,13:50,13:50,True,Stevenage,Moorgate,True,CALL,0
2025-02-05,W26178,Thameslink,True,13:51,13:59,True,Cambridge,Brighton,True,CALL,8
2025-02-05,W25366,Thameslink,True,13:52,14:00,True,Horsham,Peterborough,True,CALL,8
2025-02-05,W23541,Great Northern,True,14:02,14:04,True,London Kings Cross,Cambridge,True,CALL,2
2025-02-05,W24032,Great Northern,True,14:05,14:05,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-05,W24048,Great Northern,True,14:05,14:05,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-05,W25363,Thameslink,True,14:06,14:10,True,Peterborough,Horsham,True,CALL,4
2025-02-05,W26171,Thameslink,True,14:07,14:06,True,Brighton,Cambridge,True,CALL,-1
2025-02-05,W23924,Great Northern,True,14:13,14:17,True,Letchworth,London Kings Cross,True,CALL,4
2025-02-05,W23727,Great Northern,True,14:20,14:21,True,Stevenage,Moorgate,True,CALL,1
2025-02-05,W23717,Great Northern,True,14:20,14:19,True,Moorgate,Stevenage,True,CALL,-1
2025-02-05,W26183,Thameslink,True,14:21,14:22,True,Cambridge,Brighton,True,CALL,1
2025-02-05,W25370,Thameslink,True,14:22,14:25,True,Horsham,Peterborough,True,CALL,3
2025-02-05,W23544,Great Northern,True,14:32,14:32,True,London Kings Cross,Cambridge,True,CALL,0
2025-02-05,W24055,Great Northern,True,14:35,14:35,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-05,W24038,Great Northern,True,14:35,14:34,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-05,W25367,Thameslink,True,14:36,14:38,True,Peterborough,Horsham,True,CALL,2
2025-02-05,W26175,Thameslink,True,14:37,14:36,True,Brighton,Cambridge,True,CALL,-1
2025-02-05,W23546,Great Northern,True,14:43,14:44,True,Cambridge,London Kings Cross,True,CALL,1
2025-02-05,W23733,Great Northern,True,14:50,14:51,True,Stevenage,Moorgate,True,CALL,1
2025-02-05,W23723,Great Northern,True,14:50,14:50,True,Moorgate,Stevenage,True,CALL,0
2025-02-05,W26188,Thameslink,True,14:51,14:54,True,Cambridge,Brighton,True,CALL,3
2025-02-05,W25374,Thameslink,True,14:52,14:51,True,Horsham,Peterborough,True,CALL,-1
2025-02-05,W23548,Great Northern,True,15:02,15:01,True,London Kings Cross,Cambridge,True,CALL,-1
2025-02-05,W24060,Great Northern,True,15:05,15:05,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-05,W24044,Great Northern,True,15:05,15:05,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-05,W25371,Thameslink,True,15:06,15:10,True,Peterborough,Horsham,True,CALL,4
2025-02-05,W26181,Thameslink,True,15:07,15:06,True,Brighton,Cambridge,True,CALL,-1
2025-02-05,W23926,Great Northern,True,15:13,15:15,True,Letchworth,London Kings Cross,True,CALL,2
2025-02-05,W23729,Great Northern,True,15:20,15:20,True,Moorgate,Stevenage,True,CALL,0
2025-02-05,W23739,Great Northern,True,15:20,15:21,True,Stevenage,Moorgate,True,CALL,1
2025-02-05,W26193,Thameslink,True,15:21,15:24,True,Cambridge,Brighton,True,CALL,3
2025-02-05,W25378,Thameslink,True,15:22,15:20,True,Horsham,Peterborough,True,CALL,-2
2025-02-05,W23551,Great Northern,True,15:32,15:32,True,London Kings Cross,Cambridge,True,CALL,0
2025-02-05,W24050,Great Northern,True,15:35,15:35,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-05,W24064,Great Northern,True,15:35,15:37,True,Welwyn Garden City,Moorgate,True,CALL,2
2025-02-05,W25375,Thameslink,True,15:36,15:41,True,Peterborough,Horsham,True,CALL,5
2025-02-05,W26185,Thameslink,True,15:37,15:36,True,Brighton,Cambridge,True,CALL,-1
2025-02-05,W23553,Great Northern,True,15:43,15:45,True,Cambridge,London Kings Cross,True,CALL,2
2025-02-05,W23735,Great Northern,True,15:50,15:50,True,Moorgate,Stevenage,True,CALL,0
2025-02-05,W26198,Thameslink,True,15:51,15:54,True,Cambridge,Brighton,True,CALL,3
2025-02-05,W23746,Great Northern,True,15:50,15:51,True,Stevenage,Moorgate,True,CALL,1
2025-02-05,W25382,Thameslink,True,15:52,15:58,True,Horsham,Peterborough,True,CALL,6
2025-02-05,W23555,Great Northern,True,16:02,16:02,True,London Kings Cross,Cambridge,True,CALL,0
2025-02-05,W24056,Great Northern,True,16:05,16:04,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-05,W25379,Thameslink,True,16:06,16:11,True,Peterborough,Horsham,True,CALL,5
2025-02-05,W24070,Great Northern,True,16:05,16:05,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-05,W26191,Thameslink,True,16:07,16:07,True,Brighton,Cambridge,True,CALL,0
2025-02-05,W23928,Great Northern,True,16:13,16:15,True,Letchworth,London Kings Cross,True,CALL,2
2025-02-05,W24062,Great Northern,True,16:15,16:15,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-05,W23750,Great Northern,True,16:18,16:21,True,Stevenage,Moorgate,True,CALL,3
2025-02-05,W26203,Thameslink,True,16:21,16:25,True,Cambridge,Brighton,True,CALL,4
2025-02-05,W25386,Thameslink,True,16:22,16:21,True,Horsham,Peterborough,True,CALL,-1
2025-02-05,W23742,Great Northern,True,16:25,16:25,True,Moorgate,Stevenage,True,CALL,0
2025-02-05,W23855,Great Northern,True,16:26,16:27,True,Welwyn Garden City,Moorgate,True,CALL,1
2025-02-05,W23558,Great Northern,True,16:32,16:31,True,London Kings Cross,Cambridge,True,CALL,-1
2025-02-05,W24066,Great Northern,True,16:33,16:32,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-05,W25383,Thameslink,True,16:36,16:39,True,Peterborough,Horsham,True,CALL,3
2025-02-05,W26195,Thameslink,True,16:37,16:42,True,Brighton,Cambridge,True,CALL,5
2025-02-05,W24077,Great Northern,True,16:38,16:39,True,Welwyn Garden City,Moorgate,True,CALL,1
2025-02-05,W23468,Great Northern,True,16:40,16:39,True,Moorgate,Hertford North,True,CALL,-1
2025-02-05,W23560,Great Northern,True,16:43,16:43,True,Cambridge,London Kings Cross,True,CALL,0
2025-02-05,W26958,Thameslink,True,16:44,16:45,True,Sevenoaks,Welwyn Garden City,True,CALL,1
2025-02-05,W23854,Great Northern,True,16:48,16:47,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-05,W23756,Great Northern,True,16:51,16:51,True,Stevenage,Moorgate,True,CALL,0
2025-02-05,W26208,Thameslink,True,16:51,16:51,True,Cambridge,Brighton,True,CALL,0
2025-02-05,W25390,Thameslink,True,16:52,16:54,True,Horsham,Peterborough,True,CALL,2
2025-02-05,W24076,Great Northern,True,16:56,16:57,True,Welwyn Garden City,Moorgate,True,CALL,1
2025-02-05,W23748,Great Northern,True,16:55,16:56,True,Moorgate,Stevenage,True,CALL,1
2025-02-05,W23562,Great Northern,True,17:02,17:01,True,London Kings Cross,Cambridge,True,CALL,-1
2025-02-05,W23470,Great Northern,True,17:03,17:03,True,Hertford North,Moorgate,True,CALL,0
2025-02-05,W24072,Great Northern,True,17:03,17:02,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-05,W25387,Thameslink,True,17:06,17:09,True,Peterborough,Horsham,True,CALL,3
2025-02-05,W26201,Thameslink,True,17:07,17:07,True,Brighton,Cambridge,True,CALL,0
2025-02-05,W23469,Great Northern,True,17:09,17:09,True,Moorgate,Hertford North,True,CALL,0
2025-02-05,W24083,Great Northern,True,17:10,17:10,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-05,W23565,Great Northern,True,17:14,17:13,True,Cambridge,London Kings Cross,True,CALL,-1
2025-02-05,W26959,Thameslink,True,17:14,17:14,True,Sevenoaks,Welwyn Garden City,True,CALL,0
2025-02-05,W23856,Great Northern,True,17:15,17:16,True,Moorgate,Welwyn Garden City,True,CALL,1
2025-02-05,W23842,Great Northern,True,17:21,17:21,True,Moorgate,Gordon Hill,True,CALL,0
2025-02-05,W26213,Thameslink,True,17:21,17:23,True,Cambridge,Brighton,True,CALL,2
2025-02-05,W23761,Great Northern,True,17:20,17:22,True,Stevenage,Moorgate,True,CALL,2
2025-02-05,W25394,Thameslink,True,17:22,17:24,True,Horsham,Peterborough,True,CALL,2
2025-02-05,W23858,Great Northern,True,17:26,17:29,True,Welwyn Garden City,Moorgate,True,CALL,3
2025-02-05,W26882,Thameslink,True,17:28,17:31,True,Welwyn Garden City,Sevenoaks,True,CALL,3
2025-02-05,W23837,Great Northern,True,17:27,17:27,True,Moorgate,Stevenage,True,CALL,0
2025-02-05,W23567,Great Northern,True,17:32,17:32,True,London Kings Cross,Cambridge,True,CALL,0
2025-02-05,W23473,Great Northern,True,17:33,17:36,True,Hertford North,Moorgate,True,CALL,3
2025-02-05,W24079,Great Northern,True,17:33,17:32,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-05,W25391,Thameslink,True,17:36,17:38,True,Peterborough,Horsham,True,CALL,2
2025-02-05,W26205,Thameslink,True,17:37,17:45,True,Brighton,Cambridge,True,CALL,8
2025-02-05,W23471,Great Northern,True,17:39,17:38,True,Moorgate,Hertford North,True,CALL,-1
2025-02-05,W24090,Great Northern,True,17:41,17:46,True,Welwyn Garden City,Moorgate,True,CALL,5
2025-02-05,W23569,Great Northern,True,17:44,17:47,True,Cambridge,London Kings Cross,True,CALL,3
2025-02-05,W26960,Thameslink,True,17:44,17:48,True,Sevenoaks,Welwyn Garden City,True,CALL,4
2025-02-05,W23857,Great Northern,True,17:45,17:45,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-05,W23766,Great Northern,True,17:49,17:52,True,Stevenage,Moorgate,True,CALL,3
2025-02-05,W23843,Great Northern,True,17:51,17:51,True,Moorgate,Gordon Hill,True,CALL,0
2025-02-05,W26218,Thameslink,True,17:51,17:52,True,Cambridge,Brighton,True,CALL,1
2025-02-05,W25398,Thameslink,True,17:52,17:58,True,Horsham,Peterborough,True,CALL,6
2025-02-05,W23860,Great Northern,True,17:56,17:58,True,Welwyn Garden City,Moorgate,True,CALL,2
2025-02-05,W23839,Great Northern,True,17:57,17:57,True,Moorgate,Stevenage,True,CALL,0
2025-02-05,W26888,Thameslink,True,17:58,17:59,True,Welwyn Garden City,Sevenoaks,True,CALL,1
2025-02-05,W23571,Great Northern,True,18:02,18:02,True,London Kings Cross,Cambridge,True,CALL,0
2025-02-05,W24086,Great Northern,True,18:03,18:02,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-05,W23475,Great Northern,True,18:03,18:05,True,Hertford North,Moorgate,True,CALL,2
2025-02-05,W25395,Thameslink,True,18:06,18:10,True,Peterborough,Horsham,True,CALL,4
2025-02-05,W26211,Thameslink,True,18:07,18:05,True,Brighton,Cambridge,True,CALL,-2
2025-02-05,W23472,Great Northern,True,18:10,18:12,True,Moorgate,Hertford North,True,CALL,2
2025-02-05,W24095,Great Northern,True,18:11,18:13,True,Welwyn Garden City,Moorgate,True,CALL,2
2025-02-05,W23574,Great Northern,True,18:14,18:15,True,Cambridge,London Kings Cross,True,CALL,1
2025-02-05,W26962,Thameslink,True,18:14,18:14,True,Sevenoaks,Welwyn Garden City,True,CALL,0
2025-02-05,W23859,Great Northern,True,18:18,18:19,True,Moorgate,Welwyn Garden City,True,CALL,1
2025-02-05,W23772,Great Northern,True,18:18,18:21,True,Stevenage,Moorgate,True,CALL,3
2025-02-05,W26223,Thameslink,True,18:21,18:24,True,Cambridge,Brighton,True,CALL,3
2025-02-05,W25402,Thameslink,True,18:22,18:27,True,Horsham,Peterborough,True,CALL,5
2025-02-05,W23765,Great Northern,True,18:25,18:25,True,Moorgate,Stevenage,True,CALL,0
2025-02-05,W23862,Great Northern,True,18:26,18:27,True,Welwyn Garden City,Moorgate,True,CALL,1
2025-02-05,W26894,Thameslink,True,18:28,18:31,True,Welwyn Garden City,Sevenoaks,True,CALL,3
2025-02-05,W23576,Great Northern,True,18:32,18:32,True,London Kings Cross,Cambridge,True,CALL,0
2025-02-05,W24091,Great Northern,True,18:33,18:32,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-05,W23477,Great Northern,True,18:33,18:36,True,Hertford North,Moorgate,True,CALL,3
2025-02-05,W25399,Thameslink,True,18:36,18:38,True,Peterborough,Horsham,True,CALL,2
2025-02-05,W26215,Thameslink,True,18:37,18:37,True,Brighton,Cambridge,True,CALL,0
2025-02-05,W23474,Great Northern,True,18:40,19:12,True,Moorgate,Hertford North,True,CALL,32
2025-02-05,W24101,Great Northern,True,18:41,18:44,True,Welwyn Garden City,Moorgate,True,CALL,3
2025-02-05,W23578,Great Northern,True,18:44,18:46,True,Cambridge,London Kings Cross,True,CALL,2
2025-02-05,W26964,Thameslink,True,18:44,18:47,True,Sevenoaks,Welwyn Garden City,True,CALL,3
2025-02-05,W23861,Great Northern,True,18:48,19:17,True,Moorgate,Welwyn Garden City,True,CALL,29
2025-02-05,W23778,Great Northern,True,18:48,18:55,True,Stevenage,Moorgate,True,CALL,7
2025-02-05,W26228,Thameslink,True,18:51,18:57,True,Cambridge,Brighton,True,CALL,6
2025-02-05,W25406,Thameslink,True,18:52,19:02,True,Horsham,Peterborough,True,CALL,10
2025-02-05,W23864,Great Northern,True,18:56,19:01,True,Welwyn Garden City,Moorgate,True,CALL,5
2025-02-05,W23770,Great Northern,True,18:55,19:25,True,Moorgate,Stevenage,True,CALL,30
2025-02-05,W26900,Thameslink,True,18:58,19:01,True,Welwyn Garden City,Sevenoaks,True,CALL,3
2025-02-05,W23893,Great Northern,True,19:02,19:02,False,London Kings Cross,Letchworth,True,CANCELLED_CALL,0
2025-02-05,W23479,Great Northern,True,19:03,19:06,True,Hertford North,Moorgate,True,CALL,3
2025-02-05,W24097,Great Northern,True,19:03,19:29,True,Moorgate,Welwyn Garden City,True,CALL,26
2025-02-05,W25403,Thameslink,True,19:06,19:09,True,Peterborough,Horsham,True,CALL,3
2025-02-05,W26221,Thameslink,True,19:07,19:07,True,Brighton,Cambridge,True,CALL,0
2025-02-05,W23476,Great Northern,True,19:10,19:10,False,Finsbury Park,Hertford North,True,STARTS,0
2025-02-05,W24107,Great Northern,True,19:11,19:15,True,Welwyn Garden City,Moorgate,True,CALL,4
2025-02-05,W23581,Great Northern,True,19:14,19:19,True,Cambridge,London Kings Cross,True,CALL,5
2025-02-05,W26965,Thameslink,True,19:14,19:13,True,Sevenoaks,Welwyn Garden City,True,CALL,-1
2025-02-05,W23863,Great Northern,True,19:18,19:18,False,Finsbury Park,Welwyn Garden City,True,STARTS,0
2025-02-05,W23782,Great Northern,True,19:20,19:24,True,Stevenage,Moorgate,True,CALL,4
2025-02-05,W26233,Thameslink,True,19:21,19:25,True,Cambridge,Brighton,True,CALL,4
2025-02-05,W25410,Thameslink,True,19:22,19:33,True,Horsham,Peterborough,True,CALL,11
2025-02-05,W23777,Great Northern,True,19:25,19:25,False,Finsbury Park,Hertford North,True,STARTS,0
2025-02-05,W23583,Great Northern,True,19:32,19:36,True,London Kings Cross,Cambridge,True,CALL,4
2025-02-05,W24103,Great Northern,True,19:33,19:36,True,Moorgate,Welwyn Garden City,True,CALL,3
2025-02-05,W24111,Great Northern,True,19:35,19:36,True,Welwyn Garden City,Moorgate,True,CALL,1
2025-02-05,W25407,Thameslink,True,19:36,19:40,True,Peterborough,Horsham,True,CALL,4
2025-02-05,W26225,Thameslink,True,19:37,19:39,True,Brighton,Cambridge,True,CALL,2
2025-02-05,W23478,Great Northern,True,19:40,19:41,True,Moorgate,Hertford North,True,CALL,1
2025-02-05,W23585,Great Northern,True,19:43,19:44,True,Cambridge,London Kings Cross,True,CALL,1
2025-02-05,W24109,Great Northern,True,19:48,19:49,True,Moorgate,Welwyn Garden City,True,CALL,1
2025-02-05,W23788,Great Northern,True,19:50,19:51,True,Stevenage,Moorgate,True,CALL,1
2025-02-05,W26238,Thameslink,True,19:51,19:52,True,Cambridge,Brighton,True,CALL,1
2025-02-05,W25414,Thameslink,True,19:52,20:16,True,Horsham,Peterborough,True,CALL,24
2025-02-05,W23786,Great Northern,True,19:55,19:55,True,Moorgate,Stevenage,True,CALL,0
2025-02-05,W23895,Great Northern,True,20:02,20:01,True,London Kings Cross,Letchworth,True,CALL,-1
2025-02-05,W24117,Great Northern,True,20:05,20:24,True,Welwyn Garden City,Moorgate,True,CALL,19
2025-02-05,W25411,Thameslink,True,20:06,20:09,True,Peterborough,Horsham,True,CALL,3
2025-02-05,W26231,Thameslink,True,20:07,20:06,True,Brighton,Cambridge,True,CALL,-1
2025-02-05,W24114,Great Northern,True,20:10,20:12,True,Moorgate,Welwyn Garden City,True,CALL,2
2025-02-05,W23588,Great Northern,True,20:13,20:14,True,Cambridge,London Kings Cross,True,CALL,1
2025-02-05,W23794,Great Northern,True,20:20,20:20,True,Stevenage,Moorgate,True,CALL,0
2025-02-05,W25418,Thameslink,True,20:22,20:21,True,Horsham,Peterborough,True,CALL,-1
2025-02-05,W23791,Great Northern,True,20:25,20:24,True,Moorgate,Stevenage,True,CALL,-1
2025-02-05,W23591,Great Northern,True,20:32,20:32,True,London Kings Cross,Cambridge,True,CALL,0
2025-02-05,W24123,Great Northern,True,20:35,20:42,True,Welwyn Garden City,Moorgate,True,CALL,7
2025-02-05,W25415,Thameslink,True,20:36,20:39,True,Peterborough,Horsham,True,CALL,3
2025-02-05,W26235,Thameslink,True,20:37,20:46,True,Brighton,Cambridge,True,CALL,9
2025-02-05,W24120,Great Northern,True,20:40,20:40,False,Finsbury Park,Welwyn Garden City,True,STARTS,0
2025-02-05,W23592,Great Northern,True,20:43,20:44,True,Cambridge,London Kings Cross,True,CALL,1
2025-02-05,W23800,Great Northern,True,20:50,21:00,True,Stevenage,Moorgate,True,CALL,10
2025-02-05,W26244,Thameslink,True,20:51,20:54,True,Cambridge,Brighton,True,CALL,3
2025-02-05,W25422,Thameslink,True,20:52,20:54,True,Horsham,Peterborough,True,CALL,2
2025-02-05,W23798,Great Northern,True,20:55,20:55,True,Moorgate,Stevenage,True,CALL,0
2025-02-05,W23897,Great Northern,True,21:02,21:01,True,London Kings Cross,Letchworth,True,CALL,-1
2025-02-05,W24129,Great Northern,True,21:05,21:05,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-05,W25419,Thameslink,True,21:06,21:14,True,Peterborough,Horsham,True,CALL,8
2025-02-05,W24126,Great Northern,True,21:10,21:11,True,Moorgate,Welwyn Garden City,True,CALL,1
2025-02-05,W23595,Great Northern,True,21:13,21:19,True,Cambridge,London Kings Cross,True,CALL,6
2025-02-05,W23806,Great Northern,True,21:20,21:23,True,Hertford North,Moorgate,True,CALL,3
2025-02-05,W25426,Thameslink,True,21:22,21:24,True,Horsham,Peterborough,True,CALL,2
2025-02-05,W23803,Great Northern,True,21:25,21:25,False,Finsbury Park,Stevenage,True,STARTS,0
2025-02-05,W23598,Great Northern,True,21:32,21:31,True,London Kings Cross,Cambridge,True,CALL,-1
2025-02-05,W24135,Great Northern,True,21:35,21:35,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-05,W25423,Thameslink,True,21:36,21:42,True,Peterborough,Horsham,True,CALL,6
2025-02-05,W26241,Thameslink,True,21:37,21:38,True,Brighton,Cambridge,True,CALL,1
2025-02-05,W24132,Great Northern,True,21:40,21:39,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-05,W23599,Great Northern,True,21:43,21:47,True,Cambridge,London Kings Cross,True,CALL,4
2025-02-05,W23812,Great Northern,True,21:50,21:53,True,Stevenage,Moorgate,True,CALL,3
2025-02-05,W26250,Thameslink,True,21:51,21:54,True,Cambridge,Brighton,True,CALL,3
2025-02-05,W25430,Thameslink,True,21:52,21:51,True,Horsham,Peterborough,True,CALL,-1
2025-02-05,W23810,Great Northern,True,21:55,21:54,True,Moorgate,Stevenage,True,CALL,-1
2025-02-05,W24141,Great Northern,True,22:05,22:05,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-05,W25427,Thameslink,True,22:06,22:12,True,Peterborough,Horsham,True,CALL,6
2025-02-05,W24138,Great Northern,True,22:10,22:09,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-05,W23935,Great Northern,True,22:13,22:12,False,Letchworth,London Kings Cross,True,CANCELLED_CALL,-1
2025-02-05,W23818,Great Northern,True,22:20,22:20,True,Stevenage,Moorgate,True,CALL,0
2025-02-05,W25434,Thameslink,True,22:22,22:21,True,Horsham,Peterborough,True,CALL,-1
2025-02-05,W23815,Great Northern,True,22:25,22:24,True,Moorgate,Stevenage,True,CALL,-1
2025-02-05,W23604,Great Northern,True,22:32,22:31,True,London Kings Cross,Cambridge,True,CALL,-1
2025-02-05,W24147,Great Northern,True,22:35,22:35,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-05,W25431,Thameslink,True,22:37,22:41,True,Peterborough,Horsham,True,CALL,4
2025-02-05,W26247,Thameslink,True,22:37,22:43,True,Brighton,Cambridge,True,CALL,6
2025-02-05,W24144,Great Northern,True,22:40,22:41,True,Moorgate,Welwyn Garden City,True,CALL,1
2025-02-05,W23605,Great Northern,True,22:43,22:47,True,Cambridge,London Kings Cross,True,CALL,4
2025-02-05,W23823,Great Northern,True,22:50,22:52,True,Stevenage,Moorgate,True,CALL,2
2025-02-05,W26255,Thameslink,True,22:51,23:06,True,Cambridge,Brighton,True,CALL,15
2025-02-05,W25438,Thameslink,True,22:52,22:50,True,Horsham,Peterborough,True,CALL,-2
2025-02-05,X46091,Great Northern,True,22:55,22:55,True,Moorgate,Hertford North,True,CALL,0
2025-02-05,W24153,Great Northern,True,23:05,23:05,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-05,W25435,Thameslink,True,23:06,23:16,True,Peterborough,Horsham,True,CALL,10
2025-02-05,W24151,Great Northern,True,23:10,23:09,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-05,W23937,Great Northern,True,23:13,23:13,True,Letchworth,London Kings Cross,True,CALL,0
2025-02-05,W23826,Great Northern,True,23:20,23:20,True,Stevenage,Moorgate,True,CALL,0
2025-02-05,W25440,Thameslink,True,23:22,23:20,True,Horsham,Peterborough,True,CALL,-2
2025-02-05,X46089,Great Northern,True,23:25,23:24,True,Moorgate,Alexandra Palace,True,CALL,-1
2025-02-05,W23610,Great Northern,True,23:32,23:33,True,London Kings Cross,Cambridge,True,CALL,1
2025-02-05,W24158,Great Northern,True,23:35,23:46,True,Welwyn Garden City,Moorgate,True,CALL,11
2025-02-05,W23228,Thameslink,True,23:36,23:38,True,Peterborough,London Kings Cross,True,CALL,2
2025-02-05,W26253,Thameslink,True,23:37,23:37,True,Brighton,Cambridge,True,CALL,0
2025-02-05,W24156,Great Northern,True,23:40,23:41,True,Moorgate,Welwyn Garden City,True,CALL,1
2025-02-05,W23611,Great Northern,True,23:44,23:48,True,Cambridge,London Kings Cross,True,CALL,4
2025-02-05,W23830,Great Northern,True,23:51,23:54,True,Stevenage,Moorgate,True,CALL,3
2025-02-05,W23178,Thameslink,True,23:51,23:53,True,Cambridge,London Kings Cross,True,CALL,2
2025-02-05,W25442,Thameslink,True,23:52,23:52,True,Horsham,Peterborough,True,CALL,0
2025-02-05,X46088,Great Northern,True,23:55,23:55,True,Moorgate,Alexandra Palace,True,CALL,0
2025-02-03,W24164,Great Northern,True,00:06,00:05,True,Welwyn Garden City,Moorgate,True,CALL,-1
2025-02-04,W23179,Great Northern,True,00:07,00:06,True,London Kings Cross,Cambridge,True,CALL,-1
2025-02-03,W23231,Thameslink,True,00:10,00:10,True,Peterborough,London Kings Cross,True,CALL,0
2025-02-03,W24160,Great Northern,True,00:10,00:09,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-04,X46092,Great Northern,True,00:25,00:23,True,Moorgate,Finsbury Park,True,DESTINATION,-2
2025-02-03,W23235,Thameslink,True,00:36,00:35,True,Peterborough,London Kings Cross,True,CALL,-1
2025-02-04,W23181,Great Northern,True,00:37,00:36,True,London Kings Cross,Cambridge,True,CALL,-1
