run_date,service_id,operator,is_passenger_train,scheduled_arrival,actual_arrival,is_actual,origin,destination,was_scheduled_to_stop,stop_status,delay_minutes,origin_crs,origin_longitude,origin_latitude,destination_crs,destination_longitude,destination_latitude
2025-02-08,X49631,Great Northern,True,22:55,22:55,True,Moorgate,Hertford North,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-02-08,X49231,Great Northern,True,23:10,23:10,True,Moorgate,Finsbury Park,True,DESTINATION,0,MOG,-0.0889434111054453,51.5184898840489,FPK,-0.106284978884699,51.5643002449157
2025-02-08,X49651,Great Northern,True,23:20,23:22,True,Hertford North,Moorgate,True,CALL,2,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-02-08,X49629,Great Northern,True,23:25,23:24,True,Moorgate,Alexandra Palace,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,AAP,-0.120235220128854,51.5979224924556
2025-02-08,W25439,Thameslink,True,23:26,23:23,True,Horsham,Peterborough,True,CALL,-3,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-08,X49230,Great Northern,True,23:40,23:39,True,Moorgate,Finsbury Park,True,DESTINATION,-1,MOG,-0.0889434111054453,51.5184898840489,FPK,-0.106284978884699,51.5643002449157
2025-02-08,W23229,Thameslink,True,23:40,23:39,True,Peterborough,King's Cross,True,CALL,-1,PBO,-0.249836976699539,52.5749740639353,KGX,-0.122925992140273,51.5308818372572
2025-02-08,W26254,Thameslink,True,23:37,23:35,True,Brighton,Cambridge,True,CALL,-2,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-08,X49592,Great Northern,True,23:51,23:50,True,Alexandra Palace,Moorgate,True,CALL,-1,AAP,-0.120235220128854,51.5979224924556,MOG,-0.0889434111054453,51.5184898840489
2025-02-08,W23435,Great Northern,True,23:52,23:55,True,Kings Lynn,King's Cross,True,CALL,3,KLN,0.403446572159957,52.7539216944381,KGX,-0.122925992140273,51.5308818372572
2025-02-08,X49630,Great Northern,True,23:55,23:54,True,Moorgate,Hertford North,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-02-06,W24164,Great Northern,True,00:06,00:05,True,Welwyn Garden City,Moorgate,True,CALL,-1,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23179,Great Northern,True,00:07,00:06,True,King's Cross,Cambridge,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-06,W23231,Thameslink,True,00:10,00:11,True,Peterborough,King's Cross,True,CALL,1,PBO,-0.249836976699539,52.5749740639353,KGX,-0.122925992140273,51.5308818372572
2025-02-06,W24160,Great Northern,True,00:10,00:09,True,Moorgate,Welwyn Garden City,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-07,X46086,Great Northern,True,00:20,00:20,True,Alexandra Palace,Moorgate,True,CALL,0,AAP,-0.120235220128854,51.5979224924556,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,X46093,Great Northern,True,00:25,00:26,True,Moorgate,Alexandra Palace,True,CALL,1,MOG,-0.0889434111054453,51.5184898840489,AAP,-0.120235220128854,51.5979224924556
2025-02-06,W23235,Thameslink,True,00:36,00:35,True,Peterborough,King's Cross,True,CALL,-1,PBO,-0.249836976699539,52.5749740639353,KGX,-0.122925992140273,51.5308818372572
2025-02-07,W23181,Great Northern,True,00:37,00:36,True,King's Cross,Cambridge,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-07,W23939,Great Northern,True,00:41,00:41,True,King's Cross,Royston,True,CALL,0,KGX,-0.122925992140273,51.5308818372572,RYS,-0.0269214800795917,52.0530784433586
2025-02-07,W24167,Great Northern,True,00:40,00:39,True,Moorgate,Welwyn Garden City,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-07,X46072,Great Northern,True,00:45,00:45,True,Alexandra Palace,King's Cross,True,CALL,0,AAP,-0.120235220128854,51.5979224924556,KGX,-0.122925992140273,51.5308818372572
2025-02-06,W23614,Great Northern,True,00:50,00:54,True,Cambridge,King's Cross,True,CALL,4,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-06,W26750,Thameslink,True,00:54,00:50,True,Horsham,Peterborough,True,CALL,-4,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-06,W23446,Great Northern,True,01:00,00:59,False,Kings Lynn,King's Cross,True,CANCELLED_CALL,-1,KLN,0.403446572159957,52.7539216944381,KGX,-0.122925992140273,51.5308818372572
2025-02-07,W23940,Great Northern,True,01:12,01:11,True,King's Cross,Royston,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,RYS,-0.0269214800795917,52.0530784433586
2025-02-07,X46083,Great Northern,True,01:16,01:15,True,King's Cross,Alexandra Palace,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,AAP,-0.120235220128854,51.5979224924556
2025-02-07,W23187,Thameslink,True,01:41,01:40,True,King's Cross,Peterborough,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,PBO,-0.249836976699539,52.5749740639353
2025-02-07,W24185,Great Northern,True,01:46,01:45,True,King's Cross,Welwyn Garden City,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,WGC,-0.20407048939388,51.8010467291572
2025-02-07,W24183,Great Northern,True,04:39,04:36,True,Welwyn Garden City,King's Cross,True,CALL,-3,WGC,-0.20407048939388,51.8010467291572,KGX,-0.122925992140273,51.5308818372572
2025-02-07,W23237,Thameslink,True,04:44,04:44,True,Peterborough,King's Cross,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,KGX,-0.122925992140273,51.5308818372572
2025-02-07,W23617,Great Northern,True,05:05,05:03,True,Stevenage,King's Cross,True,CALL,-2,SVG,-0.20710946588827,51.9016861847805,KGX,-0.122925992140273,51.5308818372572
2025-02-07,W23169,Great Northern,True,05:07,05:06,True,King's Cross,Cambridge,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-07,W23448,Great Northern,True,05:11,05:10,True,King's Cross,Hertford North,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,HFN,-0.0917885499098777,51.7988551590785
2025-02-07,W23189,Thameslink,True,05:17,05:17,True,King's Cross,Peterborough,True,CALL,0,KGX,-0.122925992140273,51.5308818372572,PBO,-0.249836976699539,52.5749740639353
2025-02-07,W23834,Great Northern,True,05:25,05:24,True,King's Cross,Stevenage,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,SVG,-0.20710946588827,51.9016861847805
2025-02-07,W24181,Great Northern,True,05:29,05:30,True,Welwyn Garden City,King's Cross,True,CALL,1,WGC,-0.20407048939388,51.8010467291572,KGX,-0.122925992140273,51.5308818372572
2025-02-07,W23486,Great Northern,True,05:32,05:31,True,King's Cross,Cambridge,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-07,W25298,Thameslink,True,05:36,05:39,True,Peterborough,Horsham,True,CALL,3,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-07,W23171,Thameslink,True,05:37,05:37,True,King's Cross,Cambridge,True,CALL,0,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-07,W23908,Great Northern,True,05:39,05:59,True,Letchworth Garden City,King's Cross,True,CALL,20,LET,-0.229264161103862,51.9799626923486,KGX,-0.122925992140273,51.5308818372572
2025-02-07,W24175,Great Northern,True,05:41,05:42,True,Alexandra Palace,Moorgate,True,CALL,1,AAP,-0.120235220128854,51.5979224924556,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23631,Great Northern,True,05:49,06:02,True,Stevenage,Moorgate,True,CALL,13,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W26104,Thameslink,True,05:50,05:54,True,Cambridge,Brighton,True,CALL,4,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-07,W23191,Thameslink,True,05:52,05:52,True,King's Cross,Peterborough,True,CALL,0,KGX,-0.122925992140273,51.5308818372572,PBO,-0.249836976699539,52.5749740639353
2025-02-07,W23626,Great Northern,True,05:55,05:54,True,Moorgate,Stevenage,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-07,W24171,Great Northern,True,05:56,05:55,True,Welwyn Garden City,Moorgate,True,CALL,-1,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23488,Great Northern,True,06:02,06:02,True,King's Cross,Cambridge,True,CALL,0,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-07,W23945,Great Northern,True,06:03,06:03,True,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-07,W23452,Great Northern,True,06:04,06:15,True,Hertford North,Moorgate,True,CALL,11,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W25301,Thameslink,True,06:05,06:08,True,Peterborough,Horsham,True,CALL,3,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-07,W23445,Great Northern,True,06:07,06:12,True,King's Cross,Kings Lynn,True,CALL,5,KGX,-0.122925992140273,51.5308818372572,KLN,0.403446572159957,52.7539216944381
2025-02-07,W23953,Great Northern,True,06:11,06:18,True,Welwyn Garden City,Moorgate,True,CALL,7,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23910,Great Northern,True,06:14,06:20,True,Royston,King's Cross,True,CALL,6,RYS,-0.0269214800795917,52.0530784433586,KGX,-0.122925992140273,51.5308818372572
2025-02-07,W23844,Great Northern,True,06:18,06:18,True,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-07,W23636,Great Northern,True,06:19,06:24,True,Stevenage,Moorgate,True,CALL,5,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W26108,Thameslink,True,06:21,06:24,True,Cambridge,Brighton,True,CALL,3,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-07,W23196,Thameslink,True,06:22,06:22,True,King's Cross,Peterborough,True,CALL,0,KGX,-0.122925992140273,51.5308818372572,PBO,-0.249836976699539,52.5749740639353
2025-02-07,W23629,Great Northern,True,06:25,06:37,True,Moorgate,Stevenage,True,CALL,12,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-07,W24173,Great Northern,True,06:26,06:28,True,Welwyn Garden City,Moorgate,True,CALL,2,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23489,Great Northern,True,06:32,06:32,True,King's Cross,Cambridge,True,CALL,0,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-07,W23948,Great Northern,True,06:33,06:32,True,Moorgate,Welwyn Garden City,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-07,W23454,Great Northern,True,06:34,06:35,True,Hertford North,Moorgate,True,CALL,1,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W25304,Thameslink,True,06:36,06:38,True,Peterborough,Horsham,True,CALL,2,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-07,W26102,Thameslink,True,06:37,06:35,True,Brighton,Cambridge,True,CALL,-2,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-07,W23451,Great Northern,True,06:40,06:47,True,Moorgate,Hertford North,True,CALL,7,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-02-07,W23958,Great Northern,True,06:41,06:43,True,Welwyn Garden City,Moorgate,True,CALL,2,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23491,Great Northern,True,06:44,06:45,True,Cambridge,King's Cross,True,CALL,1,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-07,W24170,Great Northern,True,06:48,06:49,True,Moorgate,Welwyn Garden City,True,CALL,1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-07,W23641,Great Northern,True,06:49,06:49,True,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W26112,Thameslink,True,06:51,06:53,True,Cambridge,Brighton,True,CALL,2,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-07,W25310,Thameslink,True,06:53,06:50,True,Horsham,Peterborough,True,CALL,-3,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-07,W23846,Great Northern,True,06:56,06:57,True,Welwyn Garden City,Moorgate,True,CALL,1,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23634,Great Northern,True,06:55,06:55,True,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-07,W26766,Thameslink,True,06:59,06:59,True,Welwyn Garden City,Sevenoaks,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-02-07,W23493,Great Northern,True,07:02,07:01,True,King's Cross,Cambridge,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-07,W23457,Great Northern,True,07:04,07:05,True,Hertford North,Moorgate,True,CALL,1,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23950,Great Northern,True,07:03,07:02,True,Moorgate,Welwyn Garden City,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-07,W25307,Thameslink,True,07:06,07:09,True,Peterborough,Horsham,True,CALL,3,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-07,W23453,Great Northern,True,07:10,07:13,True,Moorgate,Hertford North,True,CALL,3,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-02-07,W26106,Thameslink,True,07:07,07:05,True,Brighton,Cambridge,True,CALL,-2,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-07,W23964,Great Northern,True,07:11,07:10,True,Welwyn Garden City,Moorgate,True,CALL,-1,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23495,Great Northern,True,07:14,07:38,True,Cambridge,King's Cross,True,CALL,24,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-07,W26952,Thameslink,True,07:15,07:13,True,Sevenoaks,Welwyn Garden City,True,CALL,-2,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-02-07,W23845,Great Northern,True,07:18,07:23,True,Moorgate,Welwyn Garden City,True,CALL,5,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-07,W23645,Great Northern,True,07:19,07:19,True,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W26116,Thameslink,True,07:21,07:24,True,Cambridge,Brighton,True,CALL,3,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-07,W25314,Thameslink,True,07:22,07:20,True,Horsham,Peterborough,True,CALL,-2,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-07,W23848,Great Northern,True,07:26,07:31,True,Welwyn Garden City,Moorgate,True,CALL,5,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23638,Great Northern,True,07:25,07:26,True,Moorgate,Stevenage,True,CALL,1,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-07,W26769,Thameslink,True,07:29,07:30,True,Welwyn Garden City,Sevenoaks,True,CALL,1,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-02-07,W23496,Great Northern,True,07:32,07:32,True,King's Cross,Cambridge,True,CALL,0,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-07,W23955,Great Northern,True,07:33,07:33,True,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-07,W23461,Great Northern,True,07:34,07:36,True,Hertford North,Moorgate,True,CALL,2,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W25311,Thameslink,True,07:36,07:40,True,Peterborough,Horsham,True,CALL,4,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-07,W26110,Thameslink,True,07:37,07:35,True,Brighton,Cambridge,True,CALL,-2,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-07,W23455,Great Northern,True,07:40,07:39,True,Moorgate,Hertford North,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-02-07,W23970,Great Northern,True,07:41,07:43,True,Welwyn Garden City,Moorgate,True,CALL,2,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23498,Great Northern,True,07:44,07:46,True,Cambridge,King's Cross,True,CALL,2,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-07,W26953,Thameslink,True,07:45,07:47,True,Sevenoaks,Welwyn Garden City,True,CALL,2,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-02-07,W23836,Great Northern,True,07:45,07:46,True,Stevenage,Moorgate,True,CALL,1,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23847,Great Northern,True,07:48,07:48,True,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-07,W26120,Thameslink,True,07:51,07:54,True,Cambridge,Brighton,True,CALL,3,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-07,W25318,Thameslink,True,07:52,07:53,True,Three Bridges,Peterborough,True,CALL,1,TBD,-0.161184082771892,51.116922296857,PBO,-0.249836976699539,52.5749740639353
2025-02-07,W23840,Great Northern,True,07:53,08:02,True,Gordon Hill,Moorgate,True,CALL,9,GDH,-0.0946105124636726,51.6633336093912,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23642,Great Northern,True,07:55,07:54,True,Moorgate,Stevenage,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-07,W23850,Great Northern,True,07:57,07:57,True,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W26774,Thameslink,True,07:59,08:04,True,Welwyn Garden City,Sevenoaks,True,CALL,5,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-02-07,W23500,Great Northern,True,08:02,08:01,True,King's Cross,Cambridge,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-07,W23463,Great Northern,True,08:04,08:10,True,Hertford North,Moorgate,True,CALL,6,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23960,Great Northern,True,08:03,08:06,True,Moorgate,Welwyn Garden City,True,CALL,3,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-07,W25315,Thameslink,True,08:06,08:10,True,Peterborough,Horsham,True,CALL,4,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-07,W26114,Thameslink,True,08:07,08:05,True,Brighton,Cambridge,True,CALL,-2,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-07,W23459,Great Northern,True,08:10,08:10,True,Moorgate,Hertford North,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-02-07,W23976,Great Northern,True,08:11,08:13,True,Welwyn Garden City,Moorgate,True,CALL,2,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23502,Great Northern,True,08:14,08:19,True,Cambridge,King's Cross,True,CALL,5,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-07,W26954,Thameslink,True,08:15,08:13,True,Sevenoaks,Welwyn Garden City,True,CALL,-2,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-02-07,W23838,Great Northern,True,08:15,08:15,True,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23849,Great Northern,True,08:18,08:18,True,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-07,W26124,Thameslink,True,08:21,08:23,True,Cambridge,Brighton,True,CALL,2,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-07,W25322,Thameslink,True,08:22,08:25,True,Horsham,Peterborough,True,CALL,3,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-07,W23841,Great Northern,True,08:23,08:24,True,Gordon Hill,Moorgate,True,CALL,1,GDH,-0.0946105124636726,51.6633336093912,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23647,Great Northern,True,08:24,08:23,True,Moorgate,Stevenage,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-07,W26780,Thameslink,True,08:29,08:31,True,Welwyn Garden City,Sevenoaks,True,CALL,2,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-02-07,W23852,Great Northern,True,08:27,08:31,True,Welwyn Garden City,Moorgate,True,CALL,4,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23504,Great Northern,True,08:32,08:32,True,King's Cross,Cambridge,True,CALL,0,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-07,W23966,Great Northern,True,08:34,08:33,True,Moorgate,Welwyn Garden City,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-07,W23465,Great Northern,True,08:35,08:36,True,Hertford North,Moorgate,True,CALL,1,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W25319,Thameslink,True,08:36,08:41,True,Peterborough,Horsham,True,CALL,5,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-07,W26118,Thameslink,True,08:37,09:05,True,Brighton,Cambridge,True,CANCELLED_CALL,28,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-07,W23462,Great Northern,True,08:40,08:42,True,Moorgate,Hertford North,True,CALL,2,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-02-07,W23982,Great Northern,True,08:41,08:43,True,Welwyn Garden City,Moorgate,True,CALL,2,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23506,Great Northern,True,08:44,08:45,True,Cambridge,King's Cross,True,CALL,1,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-07,W26955,Thameslink,True,08:45,08:43,True,Sevenoaks,Welwyn Garden City,True,CALL,-2,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-02-07,W23851,Great Northern,True,08:48,08:46,True,Moorgate,Welwyn Garden City,True,CALL,-2,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-07,W23660,Great Northern,True,08:49,08:50,True,Stevenage,Moorgate,True,CALL,1,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W26129,Thameslink,True,08:51,08:55,True,Cambridge,Gatwick Airport,True,CALL,4,CBG,0.137456461171047,52.1940653655991,GTW,-0.161041534688098,51.1564892793918
2025-02-07,W25326,Thameslink,True,08:52,08:55,True,Horsham,Peterborough,True,CALL,3,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-07,W23853,Great Northern,True,08:56,08:58,True,Welwyn Garden City,Moorgate,True,CALL,2,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23652,Great Northern,True,08:54,08:54,True,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-07,W26786,Thameslink,True,08:59,08:58,True,Welwyn Garden City,Sevenoaks,True,CALL,-1,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-02-07,W23874,Great Northern,True,09:02,09:06,True,King's Cross,Letchworth Garden City,True,CALL,4,KGX,-0.122925992140273,51.5308818372572,LET,-0.229264161103862,51.9799626923486
2025-02-07,W23466,Great Northern,True,09:04,09:04,True,Hertford North,Moorgate,True,CALL,0,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23972,Great Northern,True,09:04,09:04,True,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-07,W25323,Thameslink,True,09:06,09:07,True,Peterborough,Horsham,True,CALL,1,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-07,W26122,Thameslink,True,09:07,09:08,True,Brighton,Cambridge,True,CALL,1,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-07,W23464,Great Northern,True,09:10,09:10,True,Moorgate,Hertford North,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-02-07,W23988,Great Northern,True,09:11,09:10,True,Welwyn Garden City,Moorgate,True,CALL,-1,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-07,W23509,Great Northern,True,09:13,09:30,True,Cambridge,King's Cross,True,CALL,17,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
